,User_ID,min_purchase_date,max_purchase_date,first_listen_date,last_listen_date,07/2020,08/2020,09/2020,10/2020,11/2020,12/2020,1_listen_my,signup_date,signup_my,change_status_my,cnt_07/2020,cnt_08/2020,cnt_09/2020,cnt_10/2020,cnt_11/2020,cnt_12/2020,F_07/2020,F_08/2020,F_09/2020,F_10/2020,F_11/2020,F_12/2020,ST_07/2020,ST_08/2020,ST_09/2020,ST_10/2020,ST_11/2020,ST_12/2020,ST_start
13241,74003,,,2020-11-04,2020-11-04,0.0,0.0,0.0,0.0,2.0,0.0,11/2020,2020-11-04,11/2020,,,,,,2.0,,,,,,0.0,,0,0,0,0,0,0,0
13242,74005,,,2020-11-04,2020-11-04,0.0,0.0,0.0,0.0,6.0,0.0,11/2020,2020-11-04,11/2020,,,,,,6.0,,,,,,0.0,,0,0,0,0,0,0,0
13243,74006,,,2020-11-04,2020-11-04,0.0,0.0,0.0,0.0,1.0,0.0,11/2020,2020-11-04,11/2020,,,,,,1.0,,,,,,0.0,,0,0,0,0,0,0,0
13244,74007,,,2020-11-04,2020-11-26,0.0,0.0,0.0,0.0,2.0,0.0,11/2020,2020-11-04,11/2020,,,,,,2.0,,,,,,0.0,,0,0,0,0,0,0,0
13245,74008,,,2020-11-04,2020-11-12,0.0,0.0,0.0,0.0,4.0,0.0,11/2020,2020-11-04,11/2020,,,,,,4.0,,,,,,0.0,,0,0,0,0,0,0,0
13246,74016,,,2020-11-04,2020-11-04,0.0,0.0,0.0,0.0,3.0,0.0,11/2020,2020-11-04,11/2020,,,,,,3.0,,,,,,0.0,,0,0,0,0,0,0,0
13247,74022,,,2020-11-04,2020-11-04,0.0,0.0,0.0,0.0,2.0,0.0,11/2020,2020-11-04,11/2020,,,,,,2.0,,,,,,0.0,,0,0,0,0,0,0,0
13248,74023,,,2020-11-04,2020-11-04,0.0,0.0,0.0,0.0,4.0,0.0,11/2020,2020-11-04,11/2020,,,,,,4.0,,,,,,0.0,,0,0,0,0,0,0,0
13249,74025,,,2020-11-04,2020-11-11,0.0,0.0,0.0,0.0,10.0,0.0,11/2020,2020-11-04,11/2020,,,,,,10.0,,,,,,0.0,,0,0,0,0,0,0,0
13250,74026,,,2020-11-04,2020-12-12,0.0,0.0,0.0,0.0,57.0,4.0,11/2020,2020-11-04,11/2020,,,,,,57.0,4.0,,,,,0.0,0.0,0,0,0,0,0,0,0
13251,74027,,,2020-11-04,2020-11-05,0.0,0.0,0.0,0.0,17.0,0.0,11/2020,2020-11-04,11/2020,,,,,,17.0,,,,,,0.0,,0,0,0,0,0,0,0
13252,74032,,,2020-11-04,2020-11-04,0.0,0.0,0.0,0.0,1.0,0.0,11/2020,2020-11-04,11/2020,,,,,,1.0,,,,,,0.0,,0,0,0,0,0,0,0
13253,74033,,,2020-11-05,2020-11-05,0.0,0.0,0.0,0.0,1.0,0.0,11/2020,2020-11-04,11/2020,,,,,,1.0,,,,,,0.0,,0,0,0,0,0,0,0
13254,74036,,,2020-11-04,2020-11-04,0.0,0.0,0.0,0.0,2.0,0.0,11/2020,2020-11-04,11/2020,,,,,,2.0,,,,,,0.0,,0,0,0,0,0,0,0
13255,74038,,,2020-11-04,2020-11-04,0.0,0.0,0.0,0.0,1.0,0.0,11/2020,2020-11-04,11/2020,,,,,,1.0,,,,,,0.0,,0,0,0,0,0,0,0
13256,74044,,,2020-11-04,2020-11-04,0.0,0.0,0.0,0.0,1.0,0.0,11/2020,2020-11-04,11/2020,,,,,,1.0,,,,,,0.0,,0,0,0,0,0,0,0
13257,74045,,,2020-11-04,2020-11-21,0.0,0.0,0.0,0.0,11.0,0.0,11/2020,2020-11-04,11/2020,,,,,,11.0,,,,,,0.0,,0,0,0,0,0,0,0
13258,74048,,,2020-11-04,2020-11-04,0.0,0.0,0.0,0.0,2.0,0.0,11/2020,2020-11-04,11/2020,,,,,,2.0,,,,,,0.0,,0,0,0,0,0,0,0
13259,74049,,,2020-11-09,2020-12-23,0.0,0.0,0.0,0.0,52.0,27.0,11/2020,2020-11-04,11/2020,,,,,,52.0,27.0,,,,,0.0,0.0,0,0,0,0,0,0,0
13260,74052,,,2020-11-04,2020-11-17,0.0,0.0,0.0,0.0,2.0,0.0,11/2020,2020-11-04,11/2020,,,,,,2.0,,,,,,0.0,,0,0,0,0,0,0,0
13261,74054,,,2020-11-04,2020-11-04,0.0,0.0,0.0,0.0,3.0,0.0,11/2020,2020-11-04,11/2020,,,,,,3.0,,,,,,0.0,,0,0,0,0,0,0,0
13262,74055,,,2020-11-06,2020-11-06,0.0,0.0,0.0,0.0,3.0,0.0,11/2020,2020-11-04,11/2020,,,,,,3.0,,,,,,0.0,,0,0,0,0,0,0,0
13263,74058,,,2020-11-06,2020-11-16,0.0,0.0,0.0,0.0,2.0,0.0,11/2020,2020-11-04,11/2020,,,,,,2.0,,,,,,0.0,,0,0,0,0,0,0,0
13264,74059,,,2020-11-04,2020-12-08,0.0,0.0,0.0,0.0,3.0,3.0,11/2020,2020-11-04,11/2020,,,,,,3.0,3.0,,,,,0.0,0.0,0,0,0,0,0,0,0
13265,74060,,,2020-11-05,2020-12-26,0.0,0.0,0.0,0.0,31.0,1.0,11/2020,2020-11-04,11/2020,,,,,,31.0,1.0,,,,,0.0,0.0,0,0,0,0,0,0,0
13266,74063,,,2020-11-04,2020-11-04,0.0,0.0,0.0,0.0,1.0,0.0,11/2020,2020-11-04,11/2020,,,,,,1.0,,,,,,0.0,,0,0,0,0,0,0,0
13267,74064,,,2020-11-04,2020-11-05,0.0,0.0,0.0,0.0,2.0,0.0,11/2020,2020-11-04,11/2020,,,,,,2.0,,,,,,0.0,,0,0,0,0,0,0,0
13268,74065,,,2020-11-18,2020-11-18,0.0,0.0,0.0,0.0,1.0,0.0,11/2020,2020-11-04,11/2020,,,,,,1.0,,,,,,0.0,,0,0,0,0,0,0,0
13269,74066,,,2020-11-04,2020-11-04,0.0,0.0,0.0,0.0,1.0,0.0,11/2020,2020-11-04,11/2020,,,,,,1.0,,,,,,0.0,,0,0,0,0,0,0,0
13270,74070,,,2020-11-04,2020-11-04,0.0,0.0,0.0,0.0,7.0,0.0,11/2020,2020-11-04,11/2020,,,,,,7.0,,,,,,0.0,,0,0,0,0,0,0,0
13271,74073,,,2020-11-05,2020-11-13,0.0,0.0,0.0,0.0,13.0,0.0,11/2020,2020-11-04,11/2020,,,,,,13.0,,,,,,0.0,,0,0,0,0,0,0,0
13272,74074,,,2020-11-05,2020-11-21,0.0,0.0,0.0,0.0,10.0,0.0,11/2020,2020-11-04,11/2020,,,,,,10.0,,,,,,0.0,,0,0,0,0,0,0,0
13273,74075,,,2020-11-04,2020-12-30,0.0,0.0,0.0,0.0,46.0,25.0,11/2020,2020-11-04,11/2020,,,,,,46.0,25.0,,,,,0.0,0.0,0,0,0,0,0,0,0
13274,74076,,,2020-11-04,2020-11-08,0.0,0.0,0.0,0.0,24.0,0.0,11/2020,2020-11-04,11/2020,,,,,,24.0,,,,,,0.0,,0,0,0,0,0,0,0
13275,74080,,,2020-11-04,2020-11-05,0.0,0.0,0.0,0.0,14.0,0.0,11/2020,2020-11-04,11/2020,,,,,,14.0,,,,,,0.0,,0,0,0,0,0,0,0
13276,74082,2020-11-04,2020-11-04,2020-11-04,2020-12-20,0.0,0.0,0.0,0.0,58.0,5.0,11/2020,2020-11-04,11/2020,11/2020,,,,,58.0,5.0,,,,,0.0,0.0,0,0,0,0,1,1,0
13277,74083,,,2020-11-04,2020-11-04,0.0,0.0,0.0,0.0,5.0,0.0,11/2020,2020-11-04,11/2020,,,,,,5.0,,,,,,0.0,,0,0,0,0,0,0,0
13278,74084,,,2020-11-04,2020-11-11,0.0,0.0,0.0,0.0,6.0,0.0,11/2020,2020-11-04,11/2020,,,,,,6.0,,,,,,0.0,,0,0,0,0,0,0,0
13279,74087,,,2020-11-04,2020-11-04,0.0,0.0,0.0,0.0,1.0,0.0,11/2020,2020-11-04,11/2020,,,,,,1.0,,,,,,0.0,,0,0,0,0,0,0,0
13280,74089,,,2020-11-04,2020-11-04,0.0,0.0,0.0,0.0,2.0,0.0,11/2020,2020-11-04,11/2020,,,,,,2.0,,,,,,0.0,,0,0,0,0,0,0,0
13281,74091,,,2020-11-04,2020-11-04,0.0,0.0,0.0,0.0,1.0,0.0,11/2020,2020-11-04,11/2020,,,,,,1.0,,,,,,0.0,,0,0,0,0,0,0,0
13282,74092,,,2020-11-04,2020-12-15,0.0,0.0,0.0,0.0,17.0,1.0,11/2020,2020-11-04,11/2020,,,,,,17.0,1.0,,,,,0.0,0.0,0,0,0,0,0,0,0
13283,74093,,,2020-11-04,2020-11-04,0.0,0.0,0.0,0.0,1.0,0.0,11/2020,2020-11-04,11/2020,,,,,,1.0,,,,,,0.0,,0,0,0,0,0,0,0
13284,74094,,,2020-11-04,2020-11-10,0.0,0.0,0.0,0.0,4.0,0.0,11/2020,2020-11-04,11/2020,,,,,,4.0,,,,,,0.0,,0,0,0,0,0,0,0
13285,74095,,,2020-11-08,2020-11-10,0.0,0.0,0.0,0.0,3.0,0.0,11/2020,2020-11-04,11/2020,,,,,,3.0,,,,,,0.0,,0,0,0,0,0,0,0
13286,74097,,,2020-11-04,2020-11-06,0.0,0.0,0.0,0.0,17.0,0.0,11/2020,2020-11-04,11/2020,,,,,,17.0,,,,,,0.0,,0,0,0,0,0,0,0
13287,74099,,,2020-11-04,2020-11-08,0.0,0.0,0.0,0.0,14.0,0.0,11/2020,2020-11-04,11/2020,,,,,,14.0,,,,,,0.0,,0,0,0,0,0,0,0
13288,74102,,,2020-11-05,2020-11-06,0.0,0.0,0.0,0.0,4.0,0.0,11/2020,2020-11-04,11/2020,,,,,,4.0,,,,,,0.0,,0,0,0,0,0,0,0
13289,74104,,,2020-11-04,2020-11-15,0.0,0.0,0.0,0.0,12.0,0.0,11/2020,2020-11-04,11/2020,,,,,,12.0,,,,,,0.0,,0,0,0,0,0,0,0
13290,74106,,,2020-11-05,2020-11-05,0.0,0.0,0.0,0.0,5.0,0.0,11/2020,2020-11-04,11/2020,,,,,,5.0,,,,,,0.0,,0,0,0,0,0,0,0
13291,74107,,,2020-11-19,2020-11-19,0.0,0.0,0.0,0.0,4.0,0.0,11/2020,2020-11-04,11/2020,,,,,,4.0,,,,,,0.0,,0,0,0,0,0,0,0
13292,74108,,,2020-11-05,2020-11-17,0.0,0.0,0.0,0.0,17.0,0.0,11/2020,2020-11-04,11/2020,,,,,,17.0,,,,,,0.0,,0,0,0,0,0,0,0
13293,74109,,,2020-11-04,2020-11-04,0.0,0.0,0.0,0.0,1.0,0.0,11/2020,2020-11-04,11/2020,,,,,,1.0,,,,,,0.0,,0,0,0,0,0,0,0
13294,74110,2020-12-12,2020-12-12,2020-11-17,2020-12-17,0.0,0.0,0.0,0.0,1.0,11.0,11/2020,2020-11-04,11/2020,12/2020,,,,,1.0,11.0,,,,,0.0,0.0,0,0,0,0,0,1,0
13295,74111,,,2020-11-06,2020-12-31,0.0,0.0,0.0,0.0,33.0,14.0,11/2020,2020-11-04,11/2020,,,,,,33.0,14.0,,,,,0.0,0.0,0,0,0,0,0,0,0
13296,74112,,,2020-11-04,2020-12-30,0.0,0.0,0.0,0.0,2.0,1.0,11/2020,2020-11-04,11/2020,,,,,,2.0,1.0,,,,,0.0,0.0,0,0,0,0,0,0,0
13297,74114,,,2020-11-07,2020-11-26,0.0,0.0,0.0,0.0,20.0,0.0,11/2020,2020-11-04,11/2020,,,,,,20.0,,,,,,0.0,,0,0,0,0,0,0,0
13298,74116,,,2020-11-05,2020-11-05,0.0,0.0,0.0,0.0,1.0,0.0,11/2020,2020-11-04,11/2020,,,,,,1.0,,,,,,0.0,,0,0,0,0,0,0,0
13299,74118,,,2020-11-04,2020-11-04,0.0,0.0,0.0,0.0,1.0,0.0,11/2020,2020-11-04,11/2020,,,,,,1.0,,,,,,0.0,,0,0,0,0,0,0,0
13300,74122,,,2020-11-04,2020-11-04,0.0,0.0,0.0,0.0,2.0,0.0,11/2020,2020-11-04,11/2020,,,,,,2.0,,,,,,0.0,,0,0,0,0,0,0,0
13301,74123,,,2020-11-04,2020-11-04,0.0,0.0,0.0,0.0,2.0,0.0,11/2020,2020-11-04,11/2020,,,,,,2.0,,,,,,0.0,,0,0,0,0,0,0,0
13302,74125,,,2020-11-04,2020-11-04,0.0,0.0,0.0,0.0,2.0,0.0,11/2020,2020-11-04,11/2020,,,,,,2.0,,,,,,0.0,,0,0,0,0,0,0,0
13303,74126,,,2020-11-04,2020-11-10,0.0,0.0,0.0,0.0,16.0,0.0,11/2020,2020-11-04,11/2020,,,,,,16.0,,,,,,0.0,,0,0,0,0,0,0,0
13304,74127,,,2020-11-06,2020-12-30,0.0,0.0,0.0,0.0,61.0,25.0,11/2020,2020-11-04,11/2020,,,,,,61.0,25.0,,,,,0.0,0.0,0,0,0,0,0,0,0
13305,74130,,,2020-11-05,2020-12-18,0.0,0.0,0.0,0.0,25.0,11.0,11/2020,2020-11-04,11/2020,,,,,,25.0,11.0,,,,,0.0,0.0,0,0,0,0,0,0,0
13306,74131,,,2020-11-05,2020-11-08,0.0,0.0,0.0,0.0,14.0,0.0,11/2020,2020-11-04,11/2020,,,,,,14.0,,,,,,0.0,,0,0,0,0,0,0,0
13307,74132,,,2020-11-05,2020-11-10,0.0,0.0,0.0,0.0,29.0,0.0,11/2020,2020-11-04,11/2020,,,,,,29.0,,,,,,0.0,,0,0,0,0,0,0,0
13308,74134,,,2020-11-04,2020-11-24,0.0,0.0,0.0,0.0,23.0,0.0,11/2020,2020-11-04,11/2020,,,,,,23.0,,,,,,0.0,,0,0,0,0,0,0,0
13309,74135,,,2020-11-05,2020-11-12,0.0,0.0,0.0,0.0,4.0,0.0,11/2020,2020-11-04,11/2020,,,,,,4.0,,,,,,0.0,,0,0,0,0,0,0,0
13310,74136,,,2020-11-04,2020-12-31,0.0,0.0,0.0,0.0,57.0,70.0,11/2020,2020-11-04,11/2020,,,,,,57.0,70.0,,,,,0.0,0.0,0,0,0,0,0,0,0
13311,74138,,,2020-11-04,2020-11-24,0.0,0.0,0.0,0.0,8.0,0.0,11/2020,2020-11-04,11/2020,,,,,,8.0,,,,,,0.0,,0,0,0,0,0,0,0
13312,74143,,,2020-11-05,2020-11-05,0.0,0.0,0.0,0.0,8.0,0.0,11/2020,2020-11-04,11/2020,,,,,,8.0,,,,,,0.0,,0,0,0,0,0,0,0
13313,74144,,,2020-11-04,2020-11-04,0.0,0.0,0.0,0.0,1.0,0.0,11/2020,2020-11-04,11/2020,,,,,,1.0,,,,,,0.0,,0,0,0,0,0,0,0
13314,74145,,,2020-11-04,2020-11-04,0.0,0.0,0.0,0.0,6.0,0.0,11/2020,2020-11-04,11/2020,,,,,,6.0,,,,,,0.0,,0,0,0,0,0,0,0
13315,74146,,,2020-11-04,2020-11-24,0.0,0.0,0.0,0.0,3.0,0.0,11/2020,2020-11-04,11/2020,,,,,,3.0,,,,,,0.0,,0,0,0,0,0,0,0
13316,74149,,,2020-11-04,2020-11-04,0.0,0.0,0.0,0.0,5.0,0.0,11/2020,2020-11-04,11/2020,,,,,,5.0,,,,,,0.0,,0,0,0,0,0,0,0
13317,74154,,,2020-11-04,2020-11-04,0.0,0.0,0.0,0.0,3.0,0.0,11/2020,2020-11-04,11/2020,,,,,,3.0,,,,,,0.0,,0,0,0,0,0,0,0
13318,74155,,,2020-11-17,2020-11-17,0.0,0.0,0.0,0.0,9.0,0.0,11/2020,2020-11-04,11/2020,,,,,,9.0,,,,,,0.0,,0,0,0,0,0,0,0
13319,74156,,,2020-11-04,2020-11-29,0.0,0.0,0.0,0.0,17.0,0.0,11/2020,2020-11-04,11/2020,,,,,,17.0,,,,,,0.0,,0,0,0,0,0,0,0
13320,74157,,,2020-11-04,2020-11-04,0.0,0.0,0.0,0.0,7.0,0.0,11/2020,2020-11-04,11/2020,,,,,,7.0,,,,,,0.0,,0,0,0,0,0,0,0
13321,74159,,,2020-11-04,2020-11-04,0.0,0.0,0.0,0.0,6.0,0.0,11/2020,2020-11-04,11/2020,,,,,,6.0,,,,,,0.0,,0,0,0,0,0,0,0
13322,74160,,,2020-11-08,2020-12-07,0.0,0.0,0.0,0.0,26.0,2.0,11/2020,2020-11-04,11/2020,,,,,,26.0,2.0,,,,,0.0,0.0,0,0,0,0,0,0,0
13323,74161,,,2020-11-04,2020-11-04,0.0,0.0,0.0,0.0,2.0,0.0,11/2020,2020-11-04,11/2020,,,,,,2.0,,,,,,0.0,,0,0,0,0,0,0,0
13324,74162,,,2020-11-04,2020-11-10,0.0,0.0,0.0,0.0,50.0,0.0,11/2020,2020-11-04,11/2020,,,,,,50.0,,,,,,0.0,,0,0,0,0,0,0,0
13325,74163,,,2020-11-04,2020-11-04,0.0,0.0,0.0,0.0,1.0,0.0,11/2020,2020-11-04,11/2020,,,,,,1.0,,,,,,0.0,,0,0,0,0,0,0,0
13326,74168,,,2020-11-05,2020-11-12,0.0,0.0,0.0,0.0,4.0,0.0,11/2020,2020-11-04,11/2020,,,,,,4.0,,,,,,0.0,,0,0,0,0,0,0,0
13327,74170,,,2020-11-04,2020-11-06,0.0,0.0,0.0,0.0,14.0,0.0,11/2020,2020-11-04,11/2020,,,,,,14.0,,,,,,0.0,,0,0,0,0,0,0,0
13328,74171,,,2020-11-04,2020-11-04,0.0,0.0,0.0,0.0,8.0,0.0,11/2020,2020-11-04,11/2020,,,,,,8.0,,,,,,0.0,,0,0,0,0,0,0,0
13329,74172,,,2020-11-05,2020-11-05,0.0,0.0,0.0,0.0,4.0,0.0,11/2020,2020-11-04,11/2020,,,,,,4.0,,,,,,0.0,,0,0,0,0,0,0,0
13330,74174,,,2020-11-04,2020-11-04,0.0,0.0,0.0,0.0,1.0,0.0,11/2020,2020-11-04,11/2020,,,,,,1.0,,,,,,0.0,,0,0,0,0,0,0,0
13331,74176,,,2020-11-04,2020-11-04,0.0,0.0,0.0,0.0,1.0,0.0,11/2020,2020-11-04,11/2020,,,,,,1.0,,,,,,0.0,,0,0,0,0,0,0,0
13332,74177,,,2020-11-05,2020-11-05,0.0,0.0,0.0,0.0,1.0,0.0,11/2020,2020-11-04,11/2020,,,,,,1.0,,,,,,0.0,,0,0,0,0,0,0,0
13333,74179,,,2020-11-04,2020-11-29,0.0,0.0,0.0,0.0,2.0,0.0,11/2020,2020-11-04,11/2020,,,,,,2.0,,,,,,0.0,,0,0,0,0,0,0,0
13334,74180,,,2020-11-05,2020-11-27,0.0,0.0,0.0,0.0,89.0,0.0,11/2020,2020-11-04,11/2020,,,,,,89.0,,,,,,0.0,,0,0,0,0,0,0,0
13335,74181,,,2020-11-04,2020-11-04,0.0,0.0,0.0,0.0,5.0,0.0,11/2020,2020-11-04,11/2020,,,,,,5.0,,,,,,0.0,,0,0,0,0,0,0,0
13336,74183,,,2020-11-18,2020-11-18,0.0,0.0,0.0,0.0,12.0,0.0,11/2020,2020-11-04,11/2020,,,,,,12.0,,,,,,0.0,,0,0,0,0,0,0,0
13337,74185,,,2020-11-04,2020-11-04,0.0,0.0,0.0,0.0,4.0,0.0,11/2020,2020-11-04,11/2020,,,,,,4.0,,,,,,0.0,,0,0,0,0,0,0,0
13338,74187,,,2020-11-04,2020-11-30,0.0,0.0,0.0,0.0,13.0,0.0,11/2020,2020-11-04,11/2020,,,,,,13.0,,,,,,0.0,,0,0,0,0,0,0,0
13339,74188,,,2020-11-06,2020-11-14,0.0,0.0,0.0,0.0,11.0,0.0,11/2020,2020-11-04,11/2020,,,,,,11.0,,,,,,0.0,,0,0,0,0,0,0,0
13340,74189,,,2020-11-06,2020-11-06,0.0,0.0,0.0,0.0,6.0,0.0,11/2020,2020-11-04,11/2020,,,,,,6.0,,,,,,0.0,,0,0,0,0,0,0,0
13341,74190,,,2020-11-08,2020-11-08,0.0,0.0,0.0,0.0,2.0,0.0,11/2020,2020-11-04,11/2020,,,,,,2.0,,,,,,0.0,,0,0,0,0,0,0,0
13342,74191,,,2020-11-04,2020-11-12,0.0,0.0,0.0,0.0,12.0,0.0,11/2020,2020-11-04,11/2020,,,,,,12.0,,,,,,0.0,,0,0,0,0,0,0,0
13343,74195,,,2020-11-05,2020-11-29,0.0,0.0,0.0,0.0,25.0,0.0,11/2020,2020-11-04,11/2020,,,,,,25.0,,,,,,0.0,,0,0,0,0,0,0,0
13344,74196,,,2020-11-05,2020-11-05,0.0,0.0,0.0,0.0,1.0,0.0,11/2020,2020-11-04,11/2020,,,,,,1.0,,,,,,0.0,,0,0,0,0,0,0,0
13345,74198,,,2020-12-11,2020-12-30,0.0,0.0,0.0,0.0,0.0,26.0,12/2020,2020-11-04,11/2020,,,,,,,26.0,,,,,,0.0,0,0,0,0,0,0,0
13346,74200,,,2020-11-05,2020-11-12,0.0,0.0,0.0,0.0,15.0,0.0,11/2020,2020-11-05,11/2020,,,,,,15.0,,,,,,0.0,,0,0,0,0,0,0,0
13347,74201,,,2020-11-05,2020-11-05,0.0,0.0,0.0,0.0,1.0,0.0,11/2020,2020-11-05,11/2020,,,,,,1.0,,,,,,0.0,,0,0,0,0,0,0,0
13348,74203,,,2020-11-07,2020-11-07,0.0,0.0,0.0,0.0,3.0,0.0,11/2020,2020-11-05,11/2020,,,,,,3.0,,,,,,0.0,,0,0,0,0,0,0,0
13349,74205,,,2020-11-09,2020-11-20,0.0,0.0,0.0,0.0,2.0,0.0,11/2020,2020-11-05,11/2020,,,,,,2.0,,,,,,0.0,,0,0,0,0,0,0,0
13350,74208,2020-11-05,2020-11-05,2020-11-05,2020-11-05,0.0,0.0,0.0,0.0,2.0,0.0,11/2020,2020-11-05,11/2020,11/2020,,,,,2.0,,,,,,0.0,,0,0,0,0,1,1,0
13351,74210,,,2020-11-06,2020-11-06,0.0,0.0,0.0,0.0,7.0,0.0,11/2020,2020-11-05,11/2020,,,,,,7.0,,,,,,0.0,,0,0,0,0,0,0,0
13352,74212,,,2020-11-05,2020-11-05,0.0,0.0,0.0,0.0,5.0,0.0,11/2020,2020-11-05,11/2020,,,,,,5.0,,,,,,0.0,,0,0,0,0,0,0,0
13353,74214,,,2020-11-05,2020-11-20,0.0,0.0,0.0,0.0,26.0,0.0,11/2020,2020-11-05,11/2020,,,,,,26.0,,,,,,0.0,,0,0,0,0,0,0,0
13354,74217,,,2020-11-05,2020-11-28,0.0,0.0,0.0,0.0,24.0,0.0,11/2020,2020-11-05,11/2020,,,,,,24.0,,,,,,0.0,,0,0,0,0,0,0,0
13355,74218,,,2020-11-05,2020-11-06,0.0,0.0,0.0,0.0,5.0,0.0,11/2020,2020-11-05,11/2020,,,,,,5.0,,,,,,0.0,,0,0,0,0,0,0,0
13356,74219,,,2020-11-05,2020-12-30,0.0,0.0,0.0,0.0,7.0,8.0,11/2020,2020-11-05,11/2020,,,,,,7.0,8.0,,,,,0.0,0.0,0,0,0,0,0,0,0
13357,74222,,,2020-11-06,2020-11-23,0.0,0.0,0.0,0.0,43.0,0.0,11/2020,2020-11-05,11/2020,,,,,,43.0,,,,,,0.0,,0,0,0,0,0,0,0
13358,74223,,,2020-11-05,2020-11-08,0.0,0.0,0.0,0.0,35.0,0.0,11/2020,2020-11-05,11/2020,,,,,,35.0,,,,,,0.0,,0,0,0,0,0,0,0
13359,74224,,,2020-11-05,2020-11-09,0.0,0.0,0.0,0.0,45.0,0.0,11/2020,2020-11-05,11/2020,,,,,,45.0,,,,,,0.0,,0,0,0,0,0,0,0
13360,74226,,,2020-11-06,2020-11-06,0.0,0.0,0.0,0.0,1.0,0.0,11/2020,2020-11-05,11/2020,,,,,,1.0,,,,,,0.0,,0,0,0,0,0,0,0
13361,74228,,,2020-11-05,2020-11-18,0.0,0.0,0.0,0.0,12.0,0.0,11/2020,2020-11-05,11/2020,,,,,,12.0,,,,,,0.0,,0,0,0,0,0,0,0
13362,74229,,,2020-11-05,2020-11-07,0.0,0.0,0.0,0.0,76.0,0.0,11/2020,2020-11-05,11/2020,,,,,,76.0,,,,,,0.0,,0,0,0,0,0,0,0
13363,74230,,,2020-11-09,2020-11-11,0.0,0.0,0.0,0.0,14.0,0.0,11/2020,2020-11-05,11/2020,,,,,,14.0,,,,,,0.0,,0,0,0,0,0,0,0
13364,74231,,,2020-11-05,2020-11-20,0.0,0.0,0.0,0.0,20.0,0.0,11/2020,2020-11-05,11/2020,,,,,,20.0,,,,,,0.0,,0,0,0,0,0,0,0
13365,74232,,,2020-11-07,2020-11-25,0.0,0.0,0.0,0.0,14.0,0.0,11/2020,2020-11-05,11/2020,,,,,,14.0,,,,,,0.0,,0,0,0,0,0,0,0
13366,74233,2020-11-12,2020-11-12,2020-11-10,2020-12-29,0.0,0.0,0.0,0.0,37.0,25.0,11/2020,2020-11-05,11/2020,11/2020,,,,,37.0,25.0,,,,,0.0,0.0,0,0,0,0,1,1,0
13367,74234,,,2020-11-05,2020-11-10,0.0,0.0,0.0,0.0,30.0,0.0,11/2020,2020-11-05,11/2020,,,,,,30.0,,,,,,0.0,,0,0,0,0,0,0,0
13368,74235,,,2020-11-05,2020-11-21,0.0,0.0,0.0,0.0,23.0,0.0,11/2020,2020-11-05,11/2020,,,,,,23.0,,,,,,0.0,,0,0,0,0,0,0,0
13369,74236,,,2020-11-05,2020-11-05,0.0,0.0,0.0,0.0,1.0,0.0,11/2020,2020-11-05,11/2020,,,,,,1.0,,,,,,0.0,,0,0,0,0,0,0,0
13370,74237,,,2020-11-05,2020-11-05,0.0,0.0,0.0,0.0,6.0,0.0,11/2020,2020-11-05,11/2020,,,,,,6.0,,,,,,0.0,,0,0,0,0,0,0,0
13371,74238,,,2020-11-05,2020-11-05,0.0,0.0,0.0,0.0,2.0,0.0,11/2020,2020-11-05,11/2020,,,,,,2.0,,,,,,0.0,,0,0,0,0,0,0,0
13372,74239,,,2020-11-05,2020-12-30,0.0,0.0,0.0,0.0,6.0,12.0,11/2020,2020-11-05,11/2020,,,,,,6.0,12.0,,,,,0.0,0.0,0,0,0,0,0,0,0
13373,74241,,,2020-11-05,2020-11-05,0.0,0.0,0.0,0.0,10.0,0.0,11/2020,2020-11-05,11/2020,,,,,,10.0,,,,,,0.0,,0,0,0,0,0,0,0
13374,74243,,,2020-11-05,2020-12-07,0.0,0.0,0.0,0.0,59.0,5.0,11/2020,2020-11-05,11/2020,,,,,,59.0,5.0,,,,,0.0,0.0,0,0,0,0,0,0,0
13375,74247,,,2020-11-05,2020-12-26,0.0,0.0,0.0,0.0,13.0,8.0,11/2020,2020-11-05,11/2020,,,,,,13.0,8.0,,,,,0.0,0.0,0,0,0,0,0,0,0
13376,74248,,,2020-11-14,2020-12-06,0.0,0.0,0.0,0.0,49.0,2.0,11/2020,2020-11-05,11/2020,,,,,,49.0,2.0,,,,,0.0,0.0,0,0,0,0,0,0,0
13377,74249,2020-11-05,2020-11-05,2020-11-05,2020-11-05,0.0,0.0,0.0,0.0,6.0,0.0,11/2020,2020-11-05,11/2020,11/2020,,,,,6.0,,,,,,0.0,,0,0,0,0,1,1,0
13378,74250,,,2020-11-08,2020-12-28,0.0,0.0,0.0,0.0,22.0,4.0,11/2020,2020-11-05,11/2020,,,,,,22.0,4.0,,,,,0.0,0.0,0,0,0,0,0,0,0
13379,74252,,,2020-11-06,2020-12-05,0.0,0.0,0.0,0.0,132.0,14.0,11/2020,2020-11-05,11/2020,,,,,,132.0,14.0,,,,,1.0,0.0,0,0,0,0,0,0,0
13380,74254,,,2020-11-05,2020-11-10,0.0,0.0,0.0,0.0,24.0,0.0,11/2020,2020-11-05,11/2020,,,,,,24.0,,,,,,0.0,,0,0,0,0,0,0,0
13381,74260,,,2020-11-07,2020-12-12,0.0,0.0,0.0,0.0,3.0,48.0,11/2020,2020-11-05,11/2020,,,,,,3.0,48.0,,,,,0.0,0.0,0,0,0,0,0,0,0
