user_id,recency,frequency,monetary,R,F,M,RFM,,,R,F,M,#,segment,propotion
69878,3,30,2243.445693,4,3,1,431,,,,,,,,
69880,8,18,4248.22695,4,2,1,421,,,,,,,,
69895,40,2,84000,3,1,1,311,,,,,,,,
69896,22,13,7487.5,3,2,1,321,,,,,,,,
69976,2,12,1809.090909,4,2,1,421,,,,,,,,
70104,8,14,1842.592593,4,2,1,421,,,,,,,,
70153,8,38,5710.526316,4,3,1,431,,,,,,,,
70171,4,22,995,4,2,1,421,,,,,,,,
70267,6,7,3061.538462,4,1,1,411,,,,,,,,
70286,63,4,39750,2,1,1,211,,,,,,,,
70293,9,16,1792.792793,4,2,1,421,,,,,,,,
70320,11,50,1493.765586,4,3,1,431,,,,,,,,
70345,36,8,6419.354839,3,1,1,311,,,,,,,,
70360,45,11,18909.09091,3,2,1,321,,,,,,,,
70385,24,7,4522.727273,3,1,1,311,,,,,,,,
70475,2,54,406.9529652,4,4,1,441,,,,,,,,
70482,53,22,1840.909091,2,2,1,221,,,,,,,,
70488,63,6,9000,2,1,1,211,,,,,,,,
70531,0,0,9000,4,1,1,411,,,,,,,,
70546,52,9,16555.55556,2,1,1,211,,,,,,,,
70663,19,3,947.3684211,3,1,1,311,,,,,,,,
70745,1,33,1996.666667,4,3,1,431,,,,,,,,
70795,19,3,562.5,3,1,1,311,,,,,,,,
70806,10,1,149000,4,1,2,412,,,,,,,,
70889,46,14,12170.73171,3,2,1,321,,,,,,,,
70967,12,3,473.6842105,4,1,1,411,,,,,,,,
71032,21,6,257.1428571,3,1,1,311,,,,,,,,
71068,59,2,79500,2,1,1,211,,,,,,,,
71175,3,37,409.0909091,4,3,1,431,,,,,,,,
71265,62,3,66333.33333,2,1,1,211,,,,,,,,
71327,2,52,1211.165049,4,4,1,441,,,,,,,,
71331,62,1,9000,2,1,1,211,,,,,,,,
71361,4,25,888.3928571,4,2,1,421,,,,,,,,
71394,41,3,1000,3,1,1,311,,,,,,,,
71475,41,11,14676.47059,3,2,1,321,,,,,,,,
71519,0,0,45000,4,1,1,411,,,,,,,,
71558,11,6,10395.83333,4,1,1,411,,,,,,,,
71677,35,3,3000,3,1,1,311,,,,,,,,
71695,0,0,9000,4,1,1,411,,,,,,,,
71739,37,14,14214.28571,3,2,1,321,,,,,,,,
71755,12,10,7304.878049,4,1,1,411,,,,,,,,
71785,50,38,2584.415584,3,3,1,331,,,,,,,,
71820,26,6,1153.846154,3,1,1,311,,,,,,,,
71907,61,6,7500,2,1,1,211,,,,,,,,
71915,47,5,900,3,1,1,311,,,,,,,,
71945,61,1,149000,2,1,2,212,,,,,,,,
71972,10,11,5526.315789,4,2,1,421,,,,,,,,
71974,2,10,1709.677419,4,1,1,411,,,,,,,,
71991,18,13,1602.150538,4,2,1,421,,,,,,,,
71996,1,21,2222.222222,4,2,1,421,,,,,,,,
72005,2,13,5254.385965,4,2,1,421,,,,,,,,
72022,60,3,66333.33333,2,1,1,211,,,,,,,,
72092,38,3,24833.33333,3,1,1,311,,,,,,,,
72115,20,25,3326.666667,3,2,1,321,,,,,,,,
72135,1,6,18181.81818,4,1,1,411,,,,,,,,
72141,60,22,27227.27273,2,2,1,221,,,,,,,,
72199,26,18,100,3,2,1,321,,,,,,,,
72230,0,0,90000,4,1,1,411,,,,,,,,
72269,2,29,850.4273504,4,3,1,431,,,,,,,,
72271,13,26,2270.27027,4,3,1,431,,,,,,,,
72273,61,5,1800,2,1,1,211,,,,,,,,
72281,0,0,9000,4,1,1,411,,,,,,,,
72289,4,10,2311.111111,4,1,1,411,,,,,,,,
72324,0,0,199000,4,1,2,412,,,,,,,,
72368,2,34,644.012945,4,3,1,431,,,,,,,,
72382,11,30,3352.941176,4,3,1,431,,,,,,,,
72460,8,22,1156.976744,4,2,1,421,,,,,,,,
72526,1,19,3502.923977,4,2,1,421,,,,,,,,
72528,0,0,199000,4,1,2,412,,,,,,,,
72541,59,21,7571.428571,2,2,1,221,,,,,,,,
72561,36,14,214.2857143,3,2,1,321,,,,,,,,
72604,8,14,3026.315789,4,2,1,421,,,,,,,,
72654,8,26,966.0194175,4,3,1,431,,,,,,,,
72664,4,12,2117.021277,4,2,1,421,,,,,,,,
72690,35,3,16583.33333,3,1,1,311,,,,,,,,
72706,11,14,2971.428571,4,2,1,421,,,,,,,,
72901,10,31,1589.861751,4,3,1,431,,,,,,,,
72931,24,26,3138.36478,3,3,1,331,,,,,,,,
72946,1,18,2156.25,4,2,1,421,,,,,,,,
72953,3,6,3851.851852,4,1,1,411,,,,,,,,
72971,26,25,290.3225806,3,2,1,321,,,,,,,,
73016,1,11,4329.896907,4,2,1,421,,,,,,,,
73041,57,8,24875,2,1,1,211,,,,,,,,
73058,57,24,8291.666667,2,2,1,221,,,,,,,,
73060,1,47,1419.43128,4,3,1,431,,,,,,,,
73072,1,18,975.4601227,4,2,1,421,,,,,,,,
73132,0,0,599000,4,1,3,413,,,,,,,,
73139,2,14,2094.736842,4,2,1,421,,,,,,,,
73142,13,9,3109.375,4,1,1,411,,,,,,,,
73186,59,3,3000,2,1,1,211,,,,,,,,
73221,54,13,11461.53846,2,2,1,221,,,,,,,,
73245,0,0,9000,4,1,1,411,,,,,,,,
73287,8,10,2618.421053,4,1,1,411,,,,,,,,
73296,25,13,3754.716981,3,2,1,321,,,,,,,,
73319,2,8,2366.197183,4,1,1,411,,,,,,,,
73333,4,16,4792,4,2,1,421,,,,,,,,
73371,5,12,6440.860215,4,2,1,421,,,,,,,,
73416,58,43,209.3023256,2,3,1,231,,,,,,,,
73446,33,14,3586.206897,3,2,1,321,,,,,,,,
73516,0,0,199000,4,1,2,412,,,,,,,,
73544,27,7,264.7058824,3,1,1,311,,,,,,,,
73562,1,26,857.7586207,4,3,1,431,,,,,,,,
73568,49,5,39800,3,1,1,311,,,,,,,,
73591,17,13,2518.987342,4,2,1,421,,,,,,,,
73631,1,45,3669.117647,4,3,1,431,,,,,,,,
73633,21,18,5378.378378,3,2,1,321,,,,,,,,
73635,22,33,1198.795181,3,3,1,331,,,,,,,,
73683,8,3,7960,4,1,1,411,,,,,,,,
73689,35,8,15593.75,3,1,1,311,,,,,,,,
73723,4,5,13486.48649,4,1,1,411,,,,,,,,
73749,44,4,71285.71429,3,1,1,311,,,,,,,,
73758,1,9,3553.571429,4,1,1,411,,,,,,,,
73761,11,2,12437.5,4,1,1,411,,,,,,,,
73782,16,22,66.66666667,4,2,1,421,,,,,,,,
73790,9,5,6218.75,4,1,1,411,,,,,,,,
73819,0,0,135000,4,1,2,412,,,,,,,,
73844,13,2,11705.88235,4,1,1,411,,,,,,,,
73901,36,3,16583.33333,3,1,1,311,,,,,,,,
73911,0,0,9000,4,1,1,411,,,,,,,,
73962,17,10,3316.666667,4,1,1,411,,,,,,,,
74082,12,9,3158.730159,4,1,1,411,,,,,,,,
74110,15,2,49916.66667,4,1,1,411,,,,,,,,
74115,0,0,149000,4,1,2,412,,,,,,,,
74208,57,2,4500,2,1,1,211,,,,,,,,
74233,3,9,9661.290323,4,1,1,411,,,,,,,,
74249,57,6,1500,2,1,1,211,,,,,,,,
74266,0,0,149000,4,1,2,412,,,,,,,,
74322,8,37,1919.230769,4,3,1,431,,,,,,,,
74386,51,10,49900,2,1,1,211,,,,,,,,
74389,57,5,9000,2,1,1,211,,,,,,,,
74445,14,4,7571.428571,4,1,1,411,,,,,,,,
74446,1,33,1883.018868,4,3,1,431,,,,,,,,
74470,35,12,5527.777778,3,2,1,321,,,,,,,,
74475,0,0,499000,4,1,3,413,,,,,,,,
74493,4,15,4123.966942,4,2,1,421,,,,,,,,
74516,2,8,3262.295082,4,1,1,411,,,,,,,,
74569,2,15,1877.358491,4,2,1,421,,,,,,,,
74645,3,14,3194.444444,4,2,1,421,,,,,,,,
74679,56,4,2250,2,1,1,211,,,,,,,,
74743,4,29,39.30131004,4,3,1,431,,,,,,,,
74810,13,15,1895.238095,4,2,1,421,,,,,,,,
74835,11,36,796,4,3,1,431,,,,,,,,
74904,3,6,12224.4898,4,1,1,411,,,,,,,,
74934,2,12,2072.916667,4,2,1,421,,,,,,,,
74994,1,15,8094.594595,4,2,1,421,,,,,,,,
75033,7,10,2926.470588,4,1,1,411,,,,,,,,
75060,8,6,3820.512821,4,1,1,411,,,,,,,,
75153,48,11,409.0909091,3,2,1,321,,,,,,,,
75175,27,9,13861.11111,3,1,1,311,,,,,,,,
75193,20,6,5482.758621,3,1,1,311,,,,,,,,
75233,23,35,2851.428571,3,3,1,331,,,,,,,,
75256,41,8,6000,3,1,1,311,,,,,,,,
75266,10,12,310.3448276,4,2,1,421,,,,,,,,
75285,30,4,4090.909091,3,1,1,311,,,,,,,,
75314,1,40,495.3271028,4,3,1,431,,,,,,,,
75375,46,24,12416.66667,3,2,1,321,,,,,,,,
75384,34,10,2032.258065,3,1,1,311,,,,,,,,
75413,50,74,2148.648649,3,4,1,341,,,,,,,,
75427,2,21,1422.619048,4,2,1,421,,,,,,,,
75457,27,28,5254.385965,3,3,1,331,,,,,,,,
75506,0,0,599000,4,1,3,413,,,,,,,,
75525,3,1,119800,4,1,2,412,,,,,,,,
75550,19,2,17428.57143,3,1,1,311,,,,,,,,
75551,1,19,2584.415584,4,2,1,421,,,,,,,,
75552,5,24,3565.47619,4,2,1,421,,,,,,,,
75576,54,11,14454.54545,2,2,1,221,,,,,,,,
75578,0,0,199000,4,1,2,412,,,,,,,,
75599,1,79,788.3096367,4,4,1,441,,,,,,,,
75621,16,7,214.2857143,4,1,1,411,,,,,,,,
75630,0,0,9000,4,1,1,411,,,,,,,,
75649,2,13,5930.693069,4,2,1,421,,,,,,,,
75696,54,5,1800,2,1,1,211,,,,,,,,
75702,41,42,105.8823529,3,3,1,331,,,,,,,,
75762,1,3,391.3043478,4,1,1,411,,,,,,,,
75777,48,11,18090.90909,3,2,1,321,,,,,,,,
75784,47,7,28428.57143,3,1,1,311,,,,,,,,
75834,22,8,8652.173913,3,1,1,311,,,,,,,,
75902,4,11,6565.789474,4,2,1,421,,,,,,,,
75914,1,33,759.5419847,4,3,1,431,,,,,,,,
76053,47,2,4500,3,1,1,311,,,,,,,,
76087,14,16,2139.784946,4,2,1,421,,,,,,,,
76091,1,19,4572.519084,4,2,1,421,,,,,,,,
76214,10,8,3901.960784,4,1,1,411,,,,,,,,
76282,1,32,1533.333333,4,3,1,431,,,,,,,,
76329,2,13,1877.358491,4,2,1,421,,,,,,,,
76336,0,0,9000,4,1,1,411,,,,,,,,
76341,28,4,13545.45455,3,1,1,311,,,,,,,,
76342,2,17,1834.586466,4,2,1,421,,,,,,,,
76378,4,22,13311.11111,4,2,1,421,,,,,,,,
76380,2,57,1087.145969,4,4,1,441,,,,,,,,
76394,5,2,18090.90909,4,1,1,411,,,,,,,,
76403,3,23,1276.07362,4,2,1,421,,,,,,,,
76432,9,4,8652.173913,4,1,1,411,,,,,,,,
76440,24,9,5378.378378,3,1,1,311,,,,,,,,
76456,2,22,1124.293785,4,2,1,421,,,,,,,,
76508,28,4,62375,3,1,1,311,,,,,,,,
76548,3,31,5546.296296,4,3,1,431,,,,,,,,
76589,15,11,7560.606061,4,2,1,421,,,,,,,,
76596,4,4,19966.66667,4,1,1,411,,,,,,,,
76599,3,29,676.5957447,4,3,1,431,,,,,,,,
76717,2,36,2051.369863,4,3,1,431,,,,,,,,
76730,44,14,17821.42857,3,2,1,321,,,,,,,,
76735,0,0,149000,4,1,2,412,,,,,,,,
76742,51,21,9476.190476,2,2,1,221,,,,,,,,
76760,3,23,1220.858896,4,2,1,421,,,,,,,,
76811,1,16,12437.5,4,2,1,421,,,,,,,,
76825,34,14,14214.28571,3,2,1,321,,,,,,,,
76875,0,0,9000,4,1,1,411,,,,,,,,
76881,29,8,26043.47826,3,1,1,311,,,,,,,,
76889,2,8,16622.22222,4,1,1,411,,,,,,,,
76937,1,25,2458.128079,4,2,1,421,,,,,,,,
76940,1,19,1317.880795,4,2,1,421,,,,,,,,
76948,28,26,1932.038835,3,3,1,331,,,,,,,,
76980,52,22,9045.454545,2,2,1,221,,,,,,,,
77084,25,4,11411.76471,3,1,1,311,,,,,,,,
77102,0,0,45000,4,1,1,411,,,,,,,,
77103,12,14,4941.176471,4,2,1,421,,,,,,,,
77146,2,27,929.9065421,4,3,1,431,,,,,,,,
77157,32,8,8652.173913,3,1,1,311,,,,,,,,
77320,1,1,34500,4,1,1,411,,,,,,,,
77322,0,0,9000,4,1,1,411,,,,,,,,
77331,4,1,1800,4,1,1,411,,,,,,,,
77333,7,40,713.2616487,4,3,1,431,,,,,,,,
77335,25,21,6012.048193,3,2,1,321,,,,,,,,
77408,10,7,14261.90476,4,1,1,411,,,,,,,,
77439,8,38,2160.17316,4,3,1,431,,,,,,,,
77462,1,30,873.9495798,4,3,1,431,,,,,,,,
77509,9,23,4340.57971,4,2,1,421,,,,,,,,
77518,3,8,8923.076923,4,1,1,411,,,,,,,,
77530,4,12,111.1111111,4,2,1,421,,,,,,,,
77615,8,17,1325,4,2,1,421,,,,,,,,
77624,51,2,4500,2,1,1,211,,,,,,,,
77642,2,10,8436.619718,4,1,1,411,,,,,,,,
77686,1,35,2502.057613,4,3,1,431,,,,,,,,
77692,5,16,2442.477876,4,2,1,421,,,,,,,,
77772,27,14,14214.28571,3,2,1,321,,,,,,,,
77828,1,8,4061.22449,4,1,1,411,,,,,,,,
77873,0,0,9000,4,1,1,411,,,,,,,,
77886,15,6,5527.777778,4,1,1,411,,,,,,,,
77916,32,10,1741.935484,3,1,1,311,,,,,,,,
77978,39,7,7714.285714,3,1,1,311,,,,,,,,
78052,1,13,5670.454545,4,2,1,421,,,,,,,,
78069,5,5,5527.777778,4,1,1,411,,,,,,,,
78121,35,1,9000,3,1,1,311,,,,,,,,
78130,20,28,4278.571429,3,3,1,331,,,,,,,,
78144,2,31,929.9065421,4,3,1,431,,,,,,,,
78147,3,26,1087.431694,4,3,1,431,,,,,,,,
78211,7,21,3031.25,4,2,1,421,,,,,,,,
78255,3,25,1317.880795,4,2,1,421,,,,,,,,
78276,44,10,19900,3,1,1,311,,,,,,,,
78304,1,39,723.6363636,4,3,1,431,,,,,,,,
78330,19,5,720,3,1,1,311,,,,,,,,
78356,23,17,8681.15942,3,2,1,321,,,,,,,,
78376,2,13,1619.565217,4,2,1,421,,,,,,,,
78480,10,12,120,4,2,1,421,,,,,,,,
78509,26,19,10473.68421,3,2,1,321,,,,,,,,
78518,37,4,49750,3,1,1,311,,,,,,,,
78610,12,25,3940.789474,4,2,1,421,,,,,,,,
78615,3,4,6115.384615,4,1,1,411,,,,,,,,
78618,13,4,391.3043478,4,1,1,411,,,,,,,,
78621,18,8,8800,4,1,1,411,,,,,,,,
78636,43,20,9950,3,2,1,321,,,,,,,,
78799,12,30,3359.116022,4,3,1,431,,,,,,,,
78850,1,15,2745.098039,4,2,1,421,,,,,,,,
78854,9,5,119800,4,1,2,412,,,,,,,,
78868,33,32,6218.75,3,3,1,331,,,,,,,,
78909,0,0,9000,4,1,1,411,,,,,,,,
78935,1,3,7095.238095,4,1,1,411,,,,,,,,
79037,28,16,10617.02128,3,2,1,321,,,,,,,,
79071,2,20,3316.666667,4,2,1,421,,,,,,,,
79073,41,3,3000,3,1,1,311,,,,,,,,
79104,3,85,348.4087102,4,4,1,441,,,,,,,,
79121,26,4,500,3,1,1,311,,,,,,,,
79128,0,0,345000,4,1,2,412,,,,,,,,
79206,3,12,108.4337349,4,2,1,421,,,,,,,,
79234,2,10,4179.104478,4,1,1,411,,,,,,,,
79246,4,24,1666.666667,4,2,1,421,,,,,,,,
79314,1,20,4340.57971,4,2,1,421,,,,,,,,
79367,13,7,4818.181818,4,1,1,411,,,,,,,,
79380,38,6,54454.54545,3,1,1,311,,,,,,,,
79538,11,9,3685.185185,4,1,1,411,,,,,,,,
79566,24,5,428.5714286,3,1,1,311,,,,,,,,
79581,13,26,19192.30769,4,3,1,431,,,,,,,,
79603,8,32,1612.565445,4,3,1,431,,,,,,,,
79637,2,25,1150.289017,4,2,1,421,,,,,,,,
79640,5,21,70.86614173,4,2,1,421,,,,,,,,
79656,37,8,1125,3,1,1,311,,,,,,,,
79660,39,5,900,3,1,1,311,,,,,,,,
79680,36,14,5678.571429,3,2,1,321,,,,,,,,
79717,4,28,46.63212435,4,3,1,431,,,,,,,,
79860,1,19,4404.411765,4,2,1,421,,,,,,,,
79870,8,20,750,4,2,1,421,,,,,,,,
79899,10,4,5000,4,1,1,411,,,,,,,,
79902,1,49,575.1445087,4,3,1,431,,,,,,,,
80070,19,6,24958.33333,3,1,1,311,,,,,,,,
80097,4,18,3754.716981,4,2,1,421,,,,,,,,
80116,4,6,17114.28571,4,1,1,411,,,,,,,,
80123,0,0,45000,4,1,1,411,,,,,,,,
80210,6,16,5365.591398,4,2,1,421,,,,,,,,
80257,45,2,45000,3,1,1,311,,,,,,,,
80262,5,3,37250,4,1,1,411,,,,,,,,
80282,11,8,4076.923077,4,1,1,411,,,,,,,,
80298,12,8,214.2857143,4,1,1,411,,,,,,,,
80307,29,4,1285.714286,3,1,1,311,,,,,,,,
80330,1,9,10696.42857,4,1,1,411,,,,,,,,
80400,3,73,976.5166341,4,4,1,441,,,,,,,,
80416,12,7,6030.30303,4,1,1,411,,,,,,,,
80484,14,8,3547.619048,4,1,1,411,,,,,,,,
80512,34,1,18000,3,1,1,311,,,,,,,,
80548,7,5,5482.758621,4,1,1,411,,,,,,,,
80578,1,54,1580.474934,4,4,1,441,,,,,,,,
80636,2,18,1877.358491,4,2,1,421,,,,,,,,
80674,15,21,1913.461538,4,2,1,421,,,,,,,,
80676,2,10,2763.888889,4,1,1,411,,,,,,,,
80678,13,4,9950,4,1,1,411,,,,,,,,
80709,30,11,17617.64706,3,2,1,321,,,,,,,,
80725,8,4,33277.77778,4,1,1,411,,,,,,,,
80772,1,15,750,4,2,1,421,,,,,,,,
80775,44,3,3000,3,1,1,311,,,,,,,,
80791,22,11,11340.90909,3,2,1,321,,,,,,,,
80792,8,27,4372.262774,4,3,1,431,,,,,,,,
80868,1,67,443.4968017,4,4,1,441,,,,,,,,
80907,2,5,6030.30303,4,1,1,411,,,,,,,,
80946,0,0,54000,4,1,1,411,,,,,,,,
80955,5,11,3015.151515,4,2,1,421,,,,,,,,
80959,25,9,15000,3,1,1,311,,,,,,,,
80989,4,11,18151.51515,4,2,1,421,,,,,,,,
81001,41,28,10642.85714,3,3,1,331,,,,,,,,
81022,20,28,5678.571429,3,3,1,331,,,,,,,,
81050,9,9,173.0769231,4,1,1,411,,,,,,,,
81054,28,3,16555.55556,3,1,1,311,,,,,,,,
81059,19,25,3297.297297,3,2,1,321,,,,,,,,
81149,19,24,6175.257732,3,2,1,321,,,,,,,,
81193,14,7,17617.64706,4,1,1,411,,,,,,,,
81198,13,13,11519.23077,4,2,1,421,,,,,,,,
81221,1,19,78.26086957,4,2,1,421,,,,,,,,
81306,4,13,1910.25641,4,2,1,421,,,,,,,,
81355,20,19,10473.68421,3,2,1,321,,,,,,,,
81383,42,27,333.3333333,3,3,1,331,,,,,,,,
81404,15,17,4107.142857,4,2,1,421,,,,,,,,
81479,25,7,8181.818182,3,1,1,311,,,,,,,,
81565,43,2,4500,3,1,1,311,,,,,,,,
81675,1,98,845.7627119,4,4,1,441,,,,,,,,
81757,2,56,587.020649,4,4,1,441,,,,,,,,
81761,5,30,1587.912088,4,3,1,431,,,,,,,,
81762,1,26,49.72375691,4,3,1,431,,,,,,,,
81784,2,6,5378.378378,4,1,1,411,,,,,,,,
81824,37,2,4500,3,1,1,311,,,,,,,,
81890,10,9,3613.636364,4,1,1,411,,,,,,,,
81896,38,4,2250,3,1,1,311,,,,,,,,
82029,6,6,26043.47826,4,1,1,411,,,,,,,,
82035,34,1,9000,3,1,1,311,,,,,,,,
82099,4,61,569.8630137,4,4,1,441,,,,,,,,
82153,2,4,7370.37037,4,1,1,411,,,,,,,,
82191,33,20,4975,3,2,1,321,,,,,,,,
82343,1,40,136.3636364,4,3,1,431,,,,,,,,
82357,1,19,1715.517241,4,2,1,421,,,,,,,,
82391,0,0,9000,4,1,1,411,,,,,,,,
82455,8,51,2358.267717,4,4,1,441,,,,,,,,
82462,5,19,1857.142857,4,2,1,421,,,,,,,,
82486,3,14,7130.952381,4,2,1,421,,,,,,,,
82538,1,33,2995,4,3,1,431,,,,,,,,
82555,38,14,10642.85714,3,2,1,321,,,,,,,,
82600,16,6,6478.26087,4,1,1,411,,,,,,,,
82661,25,9,6115.384615,3,1,1,311,,,,,,,,
82706,9,6,8291.666667,4,1,1,411,,,,,,,,
82758,15,29,2121.73913,4,3,1,431,,,,,,,,
82762,3,31,1513.513514,4,3,1,431,,,,,,,,
82763,3,26,1695.3125,4,3,1,431,,,,,,,,
82769,22,16,1687.5,3,2,1,321,,,,,,,,
82804,40,5,39800,3,1,1,311,,,,,,,,
82834,6,12,240,4,2,1,421,,,,,,,,
82894,2,10,3372.881356,4,1,1,411,,,,,,,,
82909,42,5,39800,3,1,1,311,,,,,,,,
82930,38,6,33166.66667,3,1,1,311,,,,,,,,
82953,37,172,52.3255814,3,4,1,341,,,,,,,,
82959,18,4,8833.333333,4,1,1,411,,,,,,,,
82965,0,0,149000,4,1,2,412,,,,,,,,
82988,1,41,2434.95935,4,3,1,431,,,,,,,,
82999,14,9,1216.216216,4,1,1,411,,,,,,,,
83035,1,62,3209.677419,4,4,1,441,,,,,,,,
83043,24,13,3921.052632,3,2,1,321,,,,,,,,
83063,7,11,8910.714286,4,2,1,421,,,,,,,,
83093,5,11,2759.259259,4,2,1,421,,,,,,,,
83132,30,4,26000,3,1,1,311,,,,,,,,
83138,1,17,1558.823529,4,2,1,421,,,,,,,,
83173,38,1,9000,3,1,1,311,,,,,,,,
83178,6,31,1283.870968,4,3,1,431,,,,,,,,
83193,41,2,4500,3,1,1,311,,,,,,,,
83208,4,35,3422.857143,4,3,1,431,,,,,,,,
83233,2,33,1757.575758,4,3,1,431,,,,,,,,
83242,28,2,69000,3,1,1,311,,,,,,,,
83283,3,10,3873.015873,4,1,1,411,,,,,,,,
83342,22,11,2727.272727,3,2,1,321,,,,,,,,
83349,17,22,2970.149254,4,2,1,421,,,,,,,,
83360,7,6,17333.33333,4,1,1,411,,,,,,,,
83363,35,16,9937.5,3,2,1,321,,,,,,,,
83380,4,10,3372.881356,4,1,1,411,,,,,,,,
83467,3,16,3301.587302,4,2,1,421,,,,,,,,
83553,32,9,5000,3,1,1,311,,,,,,,,
83583,8,16,2518.987342,4,2,1,421,,,,,,,,
83588,0,0,9000,4,1,1,411,,,,,,,,
83605,26,14,17206.89655,3,2,1,321,,,,,,,,
83615,3,27,562.5,4,3,1,431,,,,,,,,
83620,14,4,149750,4,1,2,412,,,,,,,,
83630,29,4,17666.66667,3,1,1,311,,,,,,,,
83700,39,1,168000,3,1,2,312,,,,,,,,
83730,18,11,22575.75758,4,2,1,421,,,,,,,,
83742,31,5,900,3,1,1,311,,,,,,,,
83749,10,9,16189.18919,4,1,1,411,,,,,,,,
83802,2,36,1944.444444,4,3,1,431,,,,,,,,
83838,4,2,1125,4,1,1,411,,,,,,,,
83850,30,27,5888.888889,3,3,1,331,,,,,,,,
83954,39,11,54454.54545,3,2,1,321,,,,,,,,
83974,40,2,4500,3,1,1,311,,,,,,,,
83993,2,14,6012.048193,4,2,1,421,,,,,,,,
84001,0,0,149000,4,1,2,412,,,,,,,,
84090,1,24,1620.689655,4,2,1,421,,,,,,,,
84146,10,14,833.3333333,4,2,1,421,,,,,,,,
84148,18,18,8833.333333,4,2,1,421,,,,,,,,
84161,36,2,74500,3,1,1,311,,,,,,,,
84181,4,27,1485.074627,4,3,1,431,,,,,,,,
84184,14,12,3980,4,2,1,421,,,,,,,,
84201,35,4,2250,3,1,1,311,,,,,,,,
84210,2,22,1519.083969,4,2,1,421,,,,,,,,
84256,5,6,30666.66667,4,1,1,411,,,,,,,,
84258,0,0,298000,4,1,2,412,,,,,,,,
84291,0,0,168000,4,1,2,412,,,,,,,,
84313,2,25,10108.10811,4,2,1,421,,,,,,,,
84318,0,0,9000,4,1,1,411,,,,,,,,
84360,34,34,12352.94118,3,3,1,331,,,,,,,,
84362,8,21,4844.660194,4,2,1,421,,,,,,,,
84366,1,32,3136.125654,4,3,1,431,,,,,,,,
84382,39,8,1125,3,1,1,311,,,,,,,,
84410,38,4,4500,3,1,1,311,,,,,,,,
84415,1,6,33166.66667,4,1,1,411,,,,,,,,
84426,0,0,280000,4,1,2,412,,,,,,,,
84431,3,10,3244.897959,4,1,1,411,,,,,,,,
84467,1,33,1575.757576,4,3,1,431,,,,,,,,
84468,0,0,149000,4,1,2,412,,,,,,,,
84511,29,12,391.3043478,3,2,1,321,,,,,,,,
84525,23,4,818.1818182,3,1,1,311,,,,,,,,
84542,2,13,2487.5,4,2,1,421,,,,,,,,
84549,1,37,896.3963964,4,3,1,431,,,,,,,,
84619,31,12,41583.33333,3,2,1,321,,,,,,,,
84621,38,3,3000,3,1,1,311,,,,,,,,
84624,1,12,2763.888889,4,2,1,421,,,,,,,,
84626,11,23,6582.417582,4,2,1,421,,,,,,,,
84721,7,15,6653.333333,4,2,1,421,,,,,,,,
84725,12,6,7842.105263,4,1,1,411,,,,,,,,
84732,21,9,8833.333333,3,1,1,311,,,,,,,,
84758,27,10,900,3,1,1,311,,,,,,,,
84803,0,0,420000,4,1,3,413,,,,,,,,
84806,32,11,18090.90909,3,2,1,321,,,,,,,,
84818,17,17,11519.23077,4,2,1,421,,,,,,,,
84833,3,20,1950.980392,4,2,1,421,,,,,,,,
84889,10,5,5650,4,1,1,411,,,,,,,,
84892,3,16,6160.493827,4,2,1,421,,,,,,,,
84899,1,66,500,4,4,1,441,,,,,,,,
84918,37,22,409.0909091,3,2,1,321,,,,,,,,
84937,1,81,328.5123967,4,4,1,441,,,,,,,,
84959,2,56,737.5886525,4,4,1,441,,,,,,,,
84980,11,29,2313.953488,4,3,1,431,,,,,,,,
85040,1,26,1300.653595,4,3,1,431,,,,,,,,
85042,23,42,2369.047619,3,3,1,331,,,,,,,,
85043,29,8,74875,3,1,1,311,,,,,,,,
85044,2,33,1198.795181,4,3,1,431,,,,,,,,
85067,30,46,4326.086957,3,3,1,331,,,,,,,,
85138,1,29,3441.37931,4,3,1,431,,,,,,,,
85186,37,3,3000,3,1,1,311,,,,,,,,
85198,26,24,4244.897959,3,2,1,321,,,,,,,,
85215,8,51,783.4645669,4,4,1,441,,,,,,,,
85236,22,14,7370.37037,3,2,1,321,,,,,,,,
85279,0,0,149000,4,1,2,412,,,,,,,,
85284,0,0,199000,4,1,2,412,,,,,,,,
85312,0,0,199000,4,1,2,412,,,,,,,,
85314,28,8,12437.5,3,1,1,311,,,,,,,,
85320,1,22,1530.769231,4,2,1,421,,,,,,,,
85340,6,14,6957.746479,4,2,1,421,,,,,,,,
85400,0,0,199000,4,1,2,412,,,,,,,,
85449,5,10,3826.923077,4,1,1,411,,,,,,,,
85458,2,55,1003.636364,4,4,1,441,,,,,,,,
85475,6,28,4248.22695,4,3,1,431,,,,,,,,
85517,24,12,13800,3,2,1,321,,,,,,,,
85538,4,20,1970.29703,4,2,1,421,,,,,,,,
85547,1,24,4198.347107,4,2,1,421,,,,,,,,
85565,34,5,39800,3,1,1,311,,,,,,,,
85587,7,28,1776.785714,4,3,1,431,,,,,,,,
85589,2,17,5802.325581,4,2,1,421,,,,,,,,
85654,1,26,1554.6875,4,3,1,431,,,,,,,,
85664,13,2,40666.66667,4,1,1,411,,,,,,,,
85771,3,9,500,4,1,1,411,,,,,,,,
85790,8,37,1344.594595,4,3,1,431,,,,,,,,
85851,17,34,5852.941176,4,3,1,431,,,,,,,,
85859,21,10,9476.190476,3,1,1,311,,,,,,,,
85881,0,0,45000,4,1,1,411,,,,,,,,
